dataset_id,n,distribution,entropy,model_entropy,scipy_entropy,model_entropy_boot,scipy_entropy_boot,model_bias2,scipy_bias2,model_var,scipy_var
6188,266,beta,-0.9522078633308411,-0.73736572265625,-0.8770159,-0.7256448368231455,-0.9014644,0.05133080498032676,0.0025748988,0.0037651499773460467,0.0033246614
6189,236,weibull,2.640716075897217,1.7918628454208374,1.8344442,1.7894102692604066,1.8090335,0.7247215764135501,0.69169587,0.006506233730907857,0.002680868
6190,138,beta,-0.38331371545791626,-0.5278797149658203,-0.35279492,-0.5333955675363541,-0.4002069,0.022524562323294094,0.00028537947,0.0011090136251290011,0.0021035664
6191,94,weibull,2.6784701347351074,1.7209409475326538,1.7340895,1.6370884656906128,1.6320242,1.0844757806218972,1.0950491,0.008000563246838132,0.007849547
6192,41,weibull,2.041074514389038,0.9672572016716003,1.1434659,0.965216851234436,1.0766094,1.1574697113684809,0.930193,0.011973017004035712,0.012871104
6193,145,student_t,1.0894407033920288,1.774735689163208,1.6805093,1.6993843515714009,1.5941077,0.3720312539543616,0.25468883,0.01359566113612903,0.006422153
6194,228,weibull,1.7620080709457397,0.5942791104316711,0.8217549,0.6022928655147552,0.8054127,1.3449393577078306,0.9150747,0.0006746870855100321,0.0010942296
6195,28,weibull,1.977895975112915,0.9449567198753357,1.0351576,0.9016306062539419,0.93468803,1.1583471442051416,1.0882827,0.006953047747219824,0.0072704945
6196,13,beta,-0.3885229229927063,-0.5165514349937439,-0.37737703,-0.558626522620519,-0.52061677,0.028935234606339216,0.017448785,0.0211904870040454,0.038913526
6197,55,student_t,0.9011127352714539,1.3094282150268555,1.3561953,1.3063421765963237,1.3113925,0.1642109001164661,0.16832952,0.005771739564417244,0.00600033
6198,91,student_t,1.0993304252624512,1.9502993822097778,1.8618565,1.8850711186726887,1.7850002,0.617388437280801,0.47014305,0.015172644388964169,0.009520639
6199,27,weibull,0.2237001359462738,-0.8501726388931274,-0.69925684,-0.9052088002363841,-0.8598692,1.2744353861930602,1.1741225,0.010123492782911043,0.028103711
6200,71,beta,-0.6329334378242493,-0.821050226688385,-0.6952511,-0.8314502318700154,-0.73448676,0.039408917518209144,0.010313077,0.008994887689722649,0.0037194935
6201,43,beta,-0.547720730304718,-0.930702269077301,-0.6818514,-0.924749485651652,-0.7433463,0.14215068235845824,0.038269352,0.009305134419969534,0.0063969265
6202,92,beta,-0.9616091847419739,-0.9484040141105652,-0.9307113,-0.9161017616589864,-0.9352025,0.002070925555654023,0.0006973141,0.010103233289206943,0.0067146425
6203,50,student_t,0.9291967153549194,1.3604780435562134,1.4005196,1.3487496415774027,1.3563856,0.1760246579018485,0.18249033,0.004929933799128589,0.006154544
6204,10,student_t,1.1727101802825928,0.9069834351539612,0.7541733,0.6254000614086787,-inf,0.299548366221778,inf,0.16949961020405144,
6205,38,beta,-0.2992684841156006,-0.2639530897140503,-0.16948974,-0.26383970777193705,-0.22006495,0.001255198193209333,0.0062731993,0.002641846799414482,0.006980037
6206,106,beta,-0.306807279586792,-0.6807887554168701,-0.4164986,-0.6871894379456838,-0.46201995,0.14469058639776902,0.024090974,0.0035216733421626345,0.0022908405
6207,177,student_t,0.9081910848617554,1.4299260377883911,1.4921345,1.397143789132436,1.4470668,0.23907474701361175,0.290387,0.003545713679563471,0.0031819267
6208,58,student_t,0.9857407808303833,1.5775758028030396,1.5662053,1.5197851618131002,1.4997582,0.28520340085921325,0.26421395,0.01478901854028482,0.007276073
6209,26,beta,-0.6276751756668091,-0.4996415972709656,-0.69629514,-0.5891374568144481,-0.8613279,0.0014851557743436215,0.05459359,0.019017515701745202,0.0204198
6210,14,weibull,1.47913658618927,0.21016943454742432,0.09432162,0.14892990017930666,-inf,1.769449827505609,inf,0.02865952535452064,
6211,42,student_t,0.9036591649055481,1.0146678686141968,1.1527251,0.9880684951941172,1.0334432,0.007124935039764752,0.016843898,0.01144561217431712,0.020607274
6212,13,student_t,0.9044565558433533,1.3076848983764648,1.1489147,1.1630310694376627,0.94348395,0.06686077908053369,0.0015231374,0.08584017627726906,0.06453409
6213,125,weibull,2.9409377574920654,1.8140679597854614,1.7571195,1.7920621355374655,1.6980847,1.3199151947215688,1.5446837,0.012592091137453737,0.009970043
6214,63,beta,-0.3858169615268707,-0.6184861063957214,-0.42164013,-0.629661567012469,-0.49936718,0.05946019162442707,0.012893652,0.006466146837282812,0.011830575
6215,18,student_t,0.9017892479896545,1.1509701013565063,1.19982,1.1020305554072063,1.0642836,0.04009658119629046,0.026404418,0.012487302260394822,0.021769762
6216,10,beta,-0.14716291427612305,-0.32925763726234436,-0.12312126,-0.4508881775041421,-inf,0.09224903552292947,inf,0.0864771577031381,
6217,49,weibull,1.2068912982940674,0.06355852633714676,0.2839522,0.05266884242494901,0.21715696,1.3322294776325387,0.9795741,0.012266942204172453,0.01188435
6218,158,student_t,0.9251709580421448,1.5993561744689941,1.6025373,1.5053443948427836,1.5177693,0.33660121676906485,0.35117283,0.00940942676236743,0.004093509
6219,37,weibull,2.0799193382263184,0.8798051476478577,1.041949,0.8718190054098766,0.9615503,1.4595064141511978,1.2507495,0.023567846503687356,0.013770792
6220,29,weibull,1.8690828084945679,0.33197641372680664,0.36479595,0.18169422348340353,0.18933912,2.8472802368259793,2.8215387,0.09746839411598687,0.055577517
6221,211,student_t,0.923138439655304,1.3928018808364868,1.4681289,1.3691712260246276,1.4281859,0.1989452465163827,0.25507298,0.003046228530205657,0.0020217889
6222,34,beta,-0.5203381776809692,-0.530872642993927,-0.6952225,-0.5558058152596156,-0.7493303,0.0012579533154102067,0.052437384,0.014974212910165404,0.019091802
6223,139,beta,-1.2164709568023682,-0.6114281415939331,-1.0803851,-0.6155197908480962,-1.1366594,0.36114230386179896,0.0063698874,0.0037571987567819615,0.0075020907
6224,26,beta,-0.3023828864097595,-0.3612160384654999,-0.23132156,-0.3531696637471517,-0.3147426,0.0025792967523178513,0.0001527624,0.011116059072558257,0.018719653
6225,198,weibull,2.6635708808898926,1.5645217895507812,1.525578,1.5496960798899333,1.4976134,1.2407170723026988,1.3594568,0.006801703412405811,0.004169084
6226,15,student_t,1.1223691701889038,1.7869940996170044,1.7912914,1.64581005970637,1.5751323,0.2739903648188363,0.20499441,0.03742093268419702,0.051389907
6227,24,weibull,2.542449712753296,1.2902010679244995,1.4364659,1.2100215395291647,1.2955877,1.7753648368013955,1.554665,0.02457445052029047,0.020868553
6228,10,weibull,1.9795550107955933,0.8460544943809509,0.9485502,0.7577714383602142,-inf,1.492755097872957,inf,0.12683135810527574,
6229,288,beta,-0.4391852915287018,-0.45386165380477905,-0.4206874,-0.46114488343397775,-0.43753427,0.00048222367664626175,2.7258632e-06,0.0009168909711977285,0.0006172364
6230,21,weibull,2.3066790103912354,1.097145676612854,1.338402,1.0311033209164937,1.1518288,1.6270933395789626,1.3336791,0.014079174263818274,0.029643739
6231,140,student_t,0.9918855428695679,1.5454890727996826,1.5244172,1.5262365182240805,1.4792492,0.28553096486231894,0.23752338,0.006541689874784362,0.004691375
6232,167,weibull,2.387646436691284,1.2773168087005615,1.4811971,1.2540647149086,1.4433352,1.285007519959795,0.89172375,0.0030765305451231953,0.0015432264
6233,42,weibull,2.431572914123535,1.1811014413833618,1.3648039,1.1896063168843587,1.2983285,1.5424810286578587,1.2842429,0.008605185021716895,0.009436279
6234,122,beta,-0.42673444747924805,-0.6806532740592957,-0.44867593,-0.6883720715840658,-0.4895493,0.06845424634721389,0.003945707,0.0016586283051130439,0.0007448931
6235,29,weibull,1.9813313484191895,0.6899816989898682,0.98624605,0.7109789252281189,0.82171696,1.6137952791074248,1.3447053,0.005351850543986103,0.031910013
6236,46,weibull,2.624621629714966,1.6301438808441162,1.6363682,1.632651154200236,1.6064618,0.9840054242929193,1.0366495,0.019676341540906354,0.011157638
6237,12,beta,-0.3325155973434448,-0.3066650629043579,-0.6684603,-0.43523031572500864,-inf,0.010550313372203964,inf,0.02107179223226128,
6238,60,beta,-0.428333044052124,-0.6086180210113525,-0.3690767,-0.6097546249628067,-0.43219936,0.032913790020131395,1.4948391e-05,0.014676092601442729,0.0077361832
6239,31,beta,-0.34715187549591064,-0.3920186161994934,-0.40302318,-0.42531492312749225,-0.49341792,0.0061094620150568945,0.021393755,0.013703835254312248,0.010958968
6240,12,student_t,1.4223034381866455,2.154418706893921,1.9467582,2.0205149173736574,-inf,0.35785697383111276,inf,0.17510281712231085,
6241,200,beta,-0.39954525232315063,-0.603585958480835,-0.37491006,-0.6102985322475434,-0.4107587,0.04441694499888944,0.0001257415,0.000959743702007915,0.0010460543
6242,29,student_t,0.9010375142097473,1.4459879398345947,1.3951232,1.3080460548400878,1.2179705,0.16565595214603956,0.100446515,0.05049546808409422,0.047681693
6243,114,weibull,2.0265274047851562,0.8612386584281921,1.1345985,0.8634906609853109,1.0770252,1.3526544674285468,0.90155447,0.0024420540748613306,0.004225758
6244,10,weibull,2.145688056945801,0.592825174331665,0.8035269,0.5040603697299957,-inf,2.6949414634335134,inf,0.03268439145500327,
6245,68,weibull,1.623603343963623,0.5224735140800476,0.6563687,0.507320390144984,0.61041754,1.2460876329860662,1.0265453,0.005216883130402219,0.003902127
6246,102,beta,-1.0055078268051147,-1.1092743873596191,-1.1360065,-1.0864302833875021,-1.1422874,0.006548443979328373,0.018708644,0.013681369703446161,0.009912324
6247,281,student_t,0.9294312000274658,1.6430916786193848,1.5558977,1.5909122864405314,1.5138257,0.4375572276822095,0.34151688,0.009492931098788644,0.0034299074
6248,11,student_t,0.9134986400604248,1.185450553894043,1.1647342,1.112121190627416,-inf,0.03945091759373697,inf,0.025723726091686366,
6249,99,weibull,1.175734281539917,0.21488654613494873,0.25133324,0.20319381554921467,0.21479453,0.9458349579894124,0.92340523,0.0008976655917063978,0.0017734062
6250,15,beta,-0.42022693157196045,-0.3394678235054016,-0.5733865,-0.37299845019976297,-inf,0.0022305294527240047,inf,0.015772324866363485,
6251,136,student_t,0.9362598061561584,1.4606943130493164,1.5044125,1.4289844036102295,1.4620477,0.24277752893627635,0.2764529,0.006348180338078654,0.0046248576
6252,295,student_t,1.275220274925232,1.9799891710281372,1.9125323,1.9655924240748088,1.8527668,0.47661370432140565,0.33355993,0.004631403171917567,0.004554757
6253,20,student_t,0.9379401206970215,1.2740947008132935,1.2950332,1.2011072119077046,-inf,0.06925691789629203,inf,0.013035906622844524,
6254,88,weibull,1.7560369968414307,0.5973469018936157,0.8494852,0.5920988500118256,0.784201,1.3547520096451353,0.94446516,0.004828662512182108,0.0057882066
6255,119,beta,-0.3816267251968384,-0.6663867235183716,-0.3938285,-0.6843705733617147,-0.43629,0.09165383760167768,0.0029880733,0.003002788870783475,0.0025203412
6256,81,beta,-0.5012549757957458,-0.5812650918960571,-0.5821752,-0.6019793977340062,-0.6415513,0.010145409174796706,0.019683063,0.005891287771975328,0.0037754327
6257,26,weibull,3.1942451000213623,2.207348108291626,2.1383169,2.174739448229472,2.0425231,1.0393917740356071,1.3264635,0.038646146705448754,0.024296962
6258,39,beta,-0.411281019449234,-0.669142484664917,-0.5110405,-0.6909332354863484,-0.60012466,0.07820536193446892,0.03566192,0.009775151725337551,0.01081199
6259,10,weibull,1.6745407581329346,0.6020941734313965,0.7397516,0.5750331660111745,-inf,1.2089169451333908,inf,0.04100192403582514,
6260,11,beta,-0.3436191976070404,-0.7878497838973999,-0.6477493,-0.8656604290008545,-inf,0.27252704727516974,inf,0.03750247430194828,
6261,63,beta,-0.6288030743598938,-0.2746770977973938,-0.5368987,-0.32217035392920174,-0.62052166,0.09402362523872695,6.858175e-05,0.005942311073686666,0.0116536105
6262,166,beta,-0.043865133076906204,-0.2856464982032776,-0.088376515,-0.2924563229084015,-0.12447116,0.061797579661838534,0.006497332,0.0010111631427521671,0.0012003276
6263,44,beta,-0.8215386867523193,-0.7874667048454285,-0.7774313,-0.8550758600234986,-0.876619,0.001124741991021098,0.003033839,0.02564800423527762,0.02081782
6264,233,student_t,0.9099897146224976,1.4626408815383911,1.4674795,1.4414244254430135,1.4408971,0.2824228518648854,0.28186265,0.002839810488862074,0.0020226808
6265,16,beta,-0.4530291259288788,-0.21958595514297485,-0.37891814,-0.2518462508916855,-inf,0.04047454920823093,inf,0.0056884623432599535,
6266,22,student_t,0.9339361190795898,1.3473612070083618,1.310527,1.2065388222535451,1.1179672,0.07431223377774758,0.033867456,0.05574624084839326,0.063872956
6267,131,student_t,0.95167475938797,1.556143879890442,1.528739,1.533733359972636,1.4917728,0.3387922145145797,0.29170588,0.0050537451134355,0.005837784
6268,48,weibull,1.1858805418014526,0.04215056449174881,0.24591494,0.030731372783581415,0.18383233,1.3343696026826783,1.0041007,0.0035365997333922923,0.005836593
6269,16,beta,-0.3859805166721344,-0.8981286287307739,-0.77107453,-0.9162154197692871,-0.87090176,0.2811490524624469,0.23514861,0.013840963389311393,0.015350189
6270,10,student_t,0.9306728839874268,1.3965530395507812,1.2431998,1.2587480147679646,-inf,0.10763329143666701,inf,0.08954015743897262,
6271,24,beta,-0.31665661931037903,-0.30106863379478455,-0.4450542,-0.31349303424358366,-0.53489774,1.0008270474850673e-05,0.04762919,0.0032423488699872016,0.00758678
6272,40,student_t,0.9191772937774658,1.1942228078842163,1.2695434,1.1554852803548177,1.1932814,0.055841464520241905,0.07513307,0.010489201182609221,0.009888482
6273,34,student_t,0.9312620162963867,1.3898752927780151,1.2440541,1.3659553428490956,-inf,0.18895828814946,inf,0.022545297823108983,
6274,251,weibull,0.5303851962089539,-0.5577904582023621,-0.41016865,-0.5580451558033626,-0.43226773,1.1846806311816551,0.92670065,0.0016998311698387576,0.0012131104
6275,75,student_t,1.216086745262146,1.8649924993515015,1.7095711,1.819108537832896,1.6269042,0.36363528231524056,0.16877103,0.047331592601524794,0.021245144
6276,78,student_t,1.1226584911346436,1.829120397567749,1.6829052,1.7678752938906352,1.5924764,0.4163047225586643,0.22072884,0.021106317596927774,0.007728729
6277,16,student_t,0.981192409992218,1.7364161014556885,1.7344663,1.4952049473921458,1.4297664,0.2642088886043122,0.20121863,0.09190659653282023,0.1086037
6278,199,student_t,0.91560298204422,1.7117036581039429,1.6112996,1.6618215441703796,1.5760739,0.5568421424616332,0.4362218,0.015033481318688046,0.004480837
6279,36,beta,-0.2093452662229538,-0.16237062215805054,-0.16642518,-0.17560912867387135,-0.2823233,0.0011381269767306106,0.0053257938,0.0019530740004080611,0.011479768
6280,17,weibull,1.662890911102295,0.7298572063446045,0.60552055,0.6353417535622915,0.54247963,1.0558572711611705,1.2553214,0.03215480498843042,0.029759634
6281,45,weibull,0.7879624366760254,-0.24627280235290527,-0.1481281,-0.2975605932374795,-0.23896003,1.178360248472596,1.0545697,0.013846503998411435,0.005637184
6282,288,beta,-0.4995957612991333,-0.4392068088054657,-0.53141344,-0.4511164933443069,-0.54825705,0.0023502394214358555,0.0023679214,0.0015403783388025707,0.0011985856
6283,119,beta,-0.3324405252933502,-0.40455162525177,-0.37553433,-0.39408117334047954,-0.41272166,0.0037995694916700675,0.0064450614,0.00464248872802001,0.0016388607
6284,60,student_t,0.9570205211639404,1.3575488328933716,1.386253,1.2857500116030376,1.3066714,0.10806307788434848,0.12225572,0.01480012947595818,0.007121102
6285,35,beta,-0.48820260167121887,-0.7343710064888,-0.82038593,-0.7265381435553233,-0.90321946,0.056803830525189704,0.17223899,0.004333509983467935,0.009150428
6286,69,weibull,0.4717552363872528,-0.5668070316314697,-0.43585157,-0.5973637342453003,-0.49139726,1.1430153733664097,0.9276628,0.003512495099768529,0.0022241934
6287,222,beta,-0.41490814089775085,-0.6872826218605042,-0.42560583,-0.6921986679236094,-0.45155725,0.07689003637827839,0.0013431571,0.0023122655446292796,0.0017828617
6288,40,beta,-0.46356096863746643,-0.6028739809989929,-0.47128534,-0.6374528229236602,-0.5865217,0.030238376987090858,0.0151193375,0.007514400946793898,0.0212256
6289,244,beta,-0.7147563695907593,-0.9711076021194458,-0.7310566,-0.9754895846048991,-0.7512473,0.06798180941160967,0.0013315871,0.004590578493245026,0.0024123325
6290,183,beta,-0.3828800320625305,-0.5479714870452881,-0.4651114,-0.5663006961345672,-0.4974663,0.03364314000862694,0.013130012,0.0032706014811028916,0.0019158565
6291,216,beta,-0.6403149962425232,-0.4942220449447632,-0.73807806,-0.48548385699590046,-0.7611042,0.023972681680407077,0.014590038,0.0071253196928054725,0.007298819
6292,15,weibull,1.6377623081207275,0.3985016942024231,0.32470974,0.22383515238761903,0.115143076,1.9991900017195183,2.3183694,0.0221639527010352,0.03578489
6293,146,weibull,1.9536243677139282,0.779024064540863,1.0311488,0.7730832636356354,1.0004736,1.393677298418395,0.9084964,0.00235932650136314,0.0020717594
6294,106,student_t,0.911267876625061,1.3217436075210571,1.4036388,1.3054433902104696,1.3578862,0.15537433551032062,0.19946793,0.0038781017708475296,0.0034360616
6295,68,beta,-0.19810642302036285,-0.5119796395301819,-0.34133947,-0.5075198610623678,-0.39641416,0.09573667564097363,0.03932596,0.002231803501455233,0.0027950094
6296,30,student_t,0.9243401288986206,1.4903892278671265,1.4583079,1.4251676400502522,1.3645521,0.25082819592633765,0.19378662,0.01318573690196495,0.01724064
6297,132,student_t,0.9274969100952148,1.4887721538543701,1.4955968,1.469002942244212,1.4679573,0.29322878285375065,0.2920974,0.0046755024760387525,0.0028524676
6298,17,student_t,0.969684362411499,1.505109190940857,1.5446571,1.4333672543366751,-inf,0.21500182426409453,inf,0.02188783794891276,
6299,90,student_t,0.9952540397644043,1.63485586643219,1.583839,1.5407979369163514,1.4990776,0.2976181437197342,0.25383815,0.02182531319984695,0.008528496
6300,13,weibull,2.6033313274383545,1.1530448198318481,0.94778025,0.9580366718272368,0.7366532,2.7069945037825063,3.4844873,0.24006139854907219,0.2551346
6301,12,student_t,1.4919883012771606,1.0218647718429565,1.0276147,0.8590491337080797,-inf,0.40061198984304114,inf,0.10466268639872352,
6302,41,student_t,0.9129208922386169,1.2860239744186401,1.3201885,1.251714821656545,1.2040466,0.11478132661044003,0.084754184,0.009339999029104701,0.010879074
6303,26,student_t,0.9014609456062317,1.2994986772537231,1.3641654,1.246933118502299,1.2523197,0.11935102224553018,0.12310186,0.007659182829093665,0.017570468
6304,67,beta,-0.33853715658187866,-0.5455482602119446,-0.33830282,-0.5442423015832901,-0.3944851,0.042314606680051714,0.0031301707,0.003790841741837949,0.008279736
6305,17,weibull,1.1362762451171875,-0.0054621621966362,0.15434939,-0.03766370912392934,0.04098568,1.3781350161636354,1.1996614,0.023289073372354745,0.03247745
6306,217,weibull,1.2798223495483398,0.38134264945983887,0.3689405,0.3668934226036072,0.34295008,0.8334392256524611,0.8777296,0.0016131635331910366,0.0023262985
6307,23,student_t,0.9004129767417908,1.406741738319397,1.4970567,1.3653470158576966,1.3981099,0.21616366072863064,0.24770224,0.02281065157661748,0.017489113
6308,14,beta,-0.6360949873924255,-0.3691457211971283,-0.5665768,-0.464077149828275,-0.67340094,0.02959013644024647,0.001391734,0.02134589262788935,0.06597885
6309,27,student_t,0.9468894600868225,1.5503090620040894,1.5716481,1.484898324807485,1.4880011,0.2894535385180161,0.29280183,0.025671207041275543,0.016430365
6310,233,weibull,2.5278313159942627,1.5072346925735474,1.6707051,1.5051446557044983,1.6489837,1.045888005134632,0.7723731,0.004365444059904414,0.0017313551
6311,255,student_t,0.957991361618042,1.582167148590088,1.5394034,1.561497982343038,1.5156345,0.3642202412589041,0.31096593,0.004060236934856914,0.0018970872
6312,15,beta,-0.2985590994358063,-0.6011403203010559,-0.59565663,-0.693644592165947,-0.83024484,0.15609254656581806,0.2826897,0.017646994319763774,0.04570423
6313,119,student_t,1.0089435577392578,1.857015609741211,1.7739145,1.815626366933187,1.7254387,0.650737154649009,0.5133653,0.012254487411745396,0.007137259
6314,166,beta,-0.0669383704662323,-0.23896604776382446,-0.10818083,-0.24369048774242402,-0.14417316,0.03124131096161663,0.005965213,0.0008339434744318402,0.0011405298
6315,101,beta,-0.28133946657180786,-0.3957371711730957,-0.35942146,-0.4221720576286316,-0.393846,0.019833818703778545,0.0126577215,0.00956731392344942,0.0025315657
6316,253,student_t,0.9077185392379761,1.4960781335830688,1.499871,1.4320492307345072,1.4358025,0.27492267404523046,0.27887264,0.004652781531931286,0.002849853
6317,99,student_t,0.9404313564300537,1.4973403215408325,1.470409,1.4405243237813314,1.40754,0.25009297599420616,0.21819045,0.007090881233592211,0.004620715
6318,94,student_t,0.9622551202774048,1.6477115154266357,1.5531577,1.6023123184839885,1.4942373,0.40967321697606196,0.28300503,0.009713660655394975,0.0047900598
6319,60,weibull,3.417422294616699,2.383028030395508,2.108102,2.4226070125897725,2.1413333,0.9896574453543138,1.6284031,0.035349246365198116,0.029884346
6320,110,weibull,2.070011615753174,0.9715684056282043,1.1919001,0.9706035097440083,1.1495525,1.2086981835586603,0.84724504,0.0022148017597098933,0.003882135
6321,10,weibull,0.7754758596420288,-0.20422881841659546,-0.14708328,-0.2784182019531727,-inf,1.1106926930656305,inf,0.04291731018264982,
6322,86,beta,-0.3489609658718109,-0.5427979826927185,-0.36251375,-0.5615211695432663,-0.41472283,0.04518184018485057,0.004324623,0.002854768725427706,0.0024479693
6323,17,beta,-0.35330814123153687,-0.6948481202125549,-0.5230196,-0.7611481755971908,-0.6672516,0.1663334936313778,0.09856049,0.028842821024931752,0.013876321
6324,103,beta,-0.20368048548698425,-0.3130355179309845,-0.27543288,-0.341357825199763,-0.3329945,0.01895504987038788,0.016722113,0.0039858459519844375,0.0053500067
6325,255,beta,-0.3481406271457672,-0.5567390322685242,-0.40084836,-0.5567723790804545,-0.42841431,0.0435272079153369,0.006443865,0.0005818984460200088,0.00087811553
6326,60,beta,-0.3192163109779358,-0.4905122220516205,-0.28070843,-0.48086110055446624,-0.3626298,0.026129037997240805,0.0018847311,0.005876031868635107,0.010896609
6327,48,weibull,0.7544769644737244,-0.30513668060302734,-0.20533133,-0.32784965535004934,-0.2599002,1.1714309119791557,1.028961,0.01982454800757416,0.0145569835
6328,17,weibull,1.916887640953064,0.5230416655540466,0.5681701,0.3674002970258395,-inf,2.4009110289906452,inf,0.03388411022229202,
6329,201,student_t,0.9661125540733337,1.556170105934143,1.4795165,1.5324912707010905,1.4474884,0.3207848506489048,0.23172273,0.010387007574446949,0.0035066423
6330,129,beta,-0.3935314118862152,-0.49497032165527344,-0.4000671,-0.5231552590926488,-0.45238823,0.016802341764596846,0.0034641246,0.004106056271312497,0.002865738
6331,27,student_t,0.922099769115448,1.2400873899459839,1.2736781,1.1448877731959024,1.1238278,0.04963449476215257,0.040694203,0.036169031968167974,0.041896105
6332,35,student_t,0.9236273765563965,1.318304419517517,1.3558503,1.2863425334294638,1.2675025,0.13156228502545383,0.11825013,0.002684386087605553,0.0067777066
6333,24,weibull,2.3411736488342285,1.1800516843795776,1.3391676,1.1468776762485504,1.2278913,1.4263428701343708,1.2393975,0.014728883639838783,0.02702848
6334,159,student_t,0.9220076203346252,1.5012673139572144,1.4475497,1.4972774942715963,1.4102345,0.33093542785945856,0.23836544,0.005602113204205242,0.0038193434
6335,73,beta,-0.38094061613082886,-0.4726427495479584,-0.43608993,-0.48768830100695293,-0.48273104,0.011395068226412288,0.0103612915,0.00456973083932812,0.0014655009
6336,10,weibull,2.1314873695373535,0.893292248249054,1.0240741,0.7260744832456112,-inf,1.9751853809548858,inf,0.07704706109155211,
6337,201,weibull,1.9216370582580566,0.7104727625846863,1.0221817,0.7182934641838074,1.0023444,1.4480358053995315,0.84509903,0.002059452725982567,0.0020644313
6338,72,beta,-0.6382653117179871,-0.3437516689300537,-0.49238503,-0.37298985024293263,-0.56660956,0.07037107046080308,0.0051345467,0.007788151581869626,0.00802415
6339,15,weibull,1.8746094703674316,0.4265841245651245,0.41218945,0.26234872415661814,0.22677091,2.5993847137722494,2.715372,0.05264564926059707,0.02944033
6340,53,beta,-0.395553857088089,-0.45958104729652405,-0.39851847,-0.45269407828648883,-0.4451377,0.003265004878602063,0.0024585584,0.004668362011523148,0.001806416
6341,59,weibull,1.1197057962417603,0.08888412266969681,0.07210619,0.0927028809984525,0.040996425,1.0547349879182528,1.1636139,0.013288052139842792,0.0032060884
6342,27,student_t,0.8984857797622681,1.5590513944625854,1.6227847,1.4843969821929932,1.4997503,0.34329193713381817,0.36151898,0.013306085085162634,0.01372638
6343,99,student_t,0.9133422374725342,1.6477664709091187,1.5319302,1.6145581682523091,1.5015923,0.49170378157934613,0.3460381,0.013468645023453673,0.008397615
6344,32,beta,-0.3446507453918457,-0.4809189736843109,-0.5208961,-0.520530903339386,-0.6123487,0.030933829959651726,0.07166218,0.00953065625606006,0.009256584
6345,37,weibull,1.3708008527755737,0.16664284467697144,0.22423053,0.14890441472331684,0.16888894,1.4930309053247925,1.4445922,0.03892701798452392,0.011678831
6346,116,weibull,1.8329943418502808,0.6813586354255676,0.7725927,0.6528659264246622,0.7214248,1.3927030768949815,1.2355868,0.0038231450630446615,0.0030954278
6347,23,beta,-0.38083934783935547,-0.5777065753936768,-0.68049616,-0.6512820333242416,-0.84241515,0.07313924613227704,0.21305223,0.012819058699379176,0.017502617
6348,10,weibull,1.7366245985031128,0.7384049892425537,0.8062048,0.6384685638050238,-inf,1.2059466765438305,inf,0.041167601674201394,
6349,29,beta,-0.8374414443969727,-0.42364227771759033,-0.7346842,-0.4693228562672933,-0.86689925,0.1355112949265885,0.0008677624,0.013422514346721497,0.045128632
6350,31,weibull,1.2697651386260986,0.21145200729370117,0.47338167,0.20103966568907103,0.38931465,1.1421741365044735,0.77519304,0.017571984561859287,0.021614816
6351,124,beta,-0.252170592546463,-0.4063836336135864,-0.24144371,-0.41313984990119934,-0.273565,0.025911101813335335,0.00045772042,0.0031675958991034038,0.0016004387
6352,160,beta,-0.30627042055130005,-0.5741586685180664,-0.3790942,-0.5971091032028198,-0.4300535,0.08458713932647144,0.015322251,0.0011354812799184801,0.0018089741
6353,17,student_t,0.9744498133659363,1.3208211660385132,1.396068,1.1967124402523042,1.1875575,0.049400675310428785,0.04541487,0.018848242470110996,0.029274072
6354,81,beta,-0.42223384976387024,-0.3469916582107544,-0.51752484,-0.37208698491255443,-0.5575802,0.002514708054416133,0.018318627,0.007804827465755597,0.0051568304
6355,21,beta,-0.11634872108697891,-0.20673787593841553,-0.11673923,-0.22933198983470598,-0.28634778,0.01276521901692112,0.02889968,0.0027575901173513885,0.012280091
6356,109,student_t,0.9383535981178284,1.3879412412643433,1.4337894,1.3856441497802734,1.3983729,0.2000688376064944,0.21161775,0.007122475383668908,0.005609764
6357,79,weibull,0.8622885346412659,-0.08769767731428146,-0.004472968,-0.12613001863161724,-0.032905865,0.9769712364540593,0.801373,0.01527899386833658,0.004571901
6358,155,beta,-0.5092161297798157,-0.3799106776714325,-0.5860579,-0.3800744076569875,-0.62802875,0.016677584392849762,0.014116439,0.003223577657030776,0.004161975
6359,117,beta,-0.8567685484886169,-0.7595859169960022,-0.8481631,-0.7727828919887543,-0.8795951,0.007053590497712925,0.0005210515,0.007731679185198637,0.007918575
6360,45,beta,-0.40675443410873413,-0.6536886692047119,-0.6370319,-0.6682911336421966,-0.6985255,0.06840144520285664,0.08513035,0.005572410689403321,0.006261133
6361,150,beta,-0.4233531951904297,-0.7686700820922852,-0.4896934,-0.764571483929952,-0.5113007,0.11642992057032801,0.0077347606,0.0031410686189528607,0.0017806857
6362,89,beta,-0.4427620768547058,-0.6304485201835632,-0.66508955,-0.6321148713429768,-0.6895578,0.0358544807805174,0.060908124,0.0027582463288427393,0.001588582
6363,12,student_t,0.9943859577178955,1.0751382112503052,1.1374897,0.9069614708423615,0.87816435,0.007643040905450427,0.013507462,0.034769718548210864,0.0545886
6364,74,weibull,1.846960425376892,0.8138256669044495,0.981188,0.7945633391539256,0.8890771,1.1075396270905902,0.91754043,0.003928254539712764,0.006787949
